"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"352",36.606975952382,1.73692522324905,22.853892352487,0.0402212851807203,-2.27400775002062,-0.57699637384206,-0.394863137156125,-1.15149312004972,NA,-0.177439601043673,NA,1.05968356518801,NA,11,-193.997118724938,414.394237449877,14.1231518067505,0.000151555205427987
"528",26.9715543064614,2.22251591293359,19.1601706028573,0.290468403294039,0.154565866595769,-0.0179230538809894,-0.574906825247931,NA,NA,NA,NA,NA,0.437534536358416,9,-196.755643347043,414.414512500537,14.1434268574106,0.00015002657206515
"800",28.1449527654019,1.74248619770741,19.2830565372965,0.0901195424827908,-2.28476285512797,-0.374040276640182,-0.409188485676338,-1.23125606259661,NA,NA,NA,1.07153661974406,0.348360962546054,11,-194.064035029805,414.52807005961,14.2569844164834,0.000141745563771311
"96",34.0339314851966,2.20659426735768,19.9274431293379,-0.159417710695486,-0.217754825709785,-0.291142866166255,-0.373416793907453,-1.44725265728467,NA,-0.175562726937573,NA,NA,NA,10,-195.656899195198,414.920355767444,14.6492701243182,0.000116499943969225
"512",37.477510116404,2.09251391494673,23.1371658588026,0.360084790870701,-1.17660846682988,0.487386766860607,-0.574583500341194,0.352825240783864,0.538369811447442,0.0432593664996142,2.53544883029784,0.857270178650806,NA,13,-191.357062791756,414.989987652477,14.7189020093513,0.000112513683970209
"960",36.7844105356296,2.11394967589976,23.583802067336,0.344968425222425,-1.15524331519343,0.486215128719106,-0.560443043887965,0.326313606476969,0.519010155900207,NA,2.59542284365274,0.843566084093858,-0.0340421030342623,13,-191.372204075837,415.020270220639,14.7491845775129,0.00011082291482799
"1008",37.4340206288985,2.09068225546259,22.8086176684442,0.28168278450358,-1.23540430629504,0.445857652603126,-0.554682062750297,NA,0.489754627844222,0.0365469967457113,2.46403814924054,0.844066533801252,-0.00710897096042233,13,-191.399805671466,415.075473411898,14.8043877687723,0.000107805854922828
"544",32.6778396115619,2.20660085018839,21.0359350257136,-0.126183271250253,-0.211546761510453,-0.129217039132991,-0.414744934160776,-1.57822757545648,NA,NA,NA,NA,0.281373898272143,10,-195.751355203746,415.109267784541,14.8381821414146,0.000105999543076802
"896",37.7488920405193,1.67015747722604,22.170874083593,0.361062167507582,-2.22139889805512,-0.320454170061375,-0.420620759450709,0.339609698618547,0.598021142073778,0.071852904626285,NA,1.19478137558941,0.257801690805462,13,-191.650791002948,415.577444074862,15.3063584317361,8.38765972513613e-05
"480",37.502027996896,2.32862884280233,22.4031235893722,0.130978539111395,-0.977951713295037,0.715645968938356,-0.517233335318382,-0.873519144733193,NA,-0.123968656203003,3.51690346596317,0.690522170944138,NA,12,-193.200131489566,415.688398572352,15.4173129292258,7.93500747976129e-05
"928",36.9728229799007,2.33769468051771,23.0769339127662,0.133804627914441,-0.824253495034301,0.816652344785088,-0.600573538889021,-0.995190336961382,NA,NA,3.83958348611746,0.639169696559395,-0.0484464687606425,12,-193.31657142668,415.921278446581,15.6501928034544,7.06281967731386e-05
