"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"7",54.7800626212598,4.63835003437829,27.5778890192752,NA,0.172802912556608,-0.234720664030929,NA,NA,NA,NA,NA,NA,NA,6,-396.012152509156,805.31661271062,62.8148915454281,6.68087221402154e-15
"3",34.8618317333698,4.66122558003179,20.9390193341402,NA,0.199818413575122,NA,NA,NA,NA,NA,NA,NA,NA,5,-397.399737692884,805.70856629486,63.2068451296676,5.49188615180428e-15
"526",40.7858224209039,4.65580405247396,27.1317846710473,-0.0945792117225386,NA,0.000657506236444788,0.537574278355803,NA,NA,NA,NA,NA,0.369491279104314,8,-393.734030871904,805.753776029522,63.25205486433,5.36913540302731e-15
"112",73.4641839066414,4.70227044291469,47.277441130534,-0.0493633609535217,0.0390572967753722,0.0671134924761524,0.431324561994447,NA,0.404777277788551,-0.0480382770826836,NA,NA,NA,10,-391.532158079048,806.670873535144,64.1691523699521,3.39436986742782e-15
"176",89.8815284541737,4.68308449691799,64.8984586659832,-0.0527901671011159,0.0439438089870915,0.0701792165652755,0.412043617682502,NA,0.428228604264072,NA,-0.0309132076387597,NA,NA,10,-391.585891277381,806.778339931812,64.2766187666194,3.21679312502893e-15
"1024",36.8821666691977,4.7064116540818,20.2903914652283,-0.582151600891504,-0.286886541660861,0.061298910368314,0.847581926534813,-2.5885426121836,0.0660249037110865,-0.0730757370820029,-0.507374727890215,-0.174076499078373,0.46660732875796,14,-386.019590280855,807.407601614342,64.9058804491502,2.34844662305363e-15
"76",43.0625360504781,4.65376696511972,19.0612627350151,-0.0333180931170279,0.0808985284477031,NA,0.397124807010681,NA,NA,-0.136043614328059,NA,NA,NA,8,-394.591224101221,807.468162488155,64.9664413229634,2.27840049893096e-15
"432",33.6337151033102,5.03198519720129,20.5340707301072,-0.0759909568282088,1.34340165615004,0.570347233399837,0.319796783883246,NA,0.341969898009265,NA,1.23731639712434,-0.55263262130592,NA,11,-390.987092018788,808.374184037575,65.8724628723834,1.448404906607e-15
"336",30.865063823701,4.86866192862811,18.7990956604712,-0.000338845111272378,1.28062357343675,-0.0593754767866495,0.323990422585195,NA,NA,-0.184336369941852,NA,-0.601689797663313,NA,10,-392.557761359149,808.722080095346,66.2203589301541,1.21715340475049e-15
"496",29.6359512640041,5.07188206079169,19.3242866367006,-0.0637060062475909,1.42417122464299,0.557340995707336,0.345045752444229,NA,0.302192374927857,-0.0803437898630988,1.23155133041995,-0.599375474003088,NA,12,-390.832435009626,810.953005612473,68.4512844472808,3.98938543233173e-16
"944",41.1013969603299,5.02669007333227,25.8663792888602,-0.0759153614250947,1.32160829051028,0.56173972274583,0.329472117063188,NA,0.341049649161607,NA,1.1957057297167,-0.545582118739249,0.01643075740326,12,-390.986863895974,811.261863385169,68.7601422199772,3.41852204028228e-16
"912",43.5276375868317,5.23662104160069,29.775927212558,-0.113018720413833,2.12929084232841,0.878657537561076,0.224990479420777,NA,NA,NA,2.55286654056649,-0.840139869774737,0.000547494512571074,11,-392.531569125362,811.463138250723,68.9614170855311,3.09123557340247e-16
"752",33.7989802324211,4.67669903314126,19.9477589233603,-0.0480597719661922,-0.0521817766813347,0.00332509038463483,0.56265859557401,NA,0.373357770004944,-0.0470851720327331,-0.479161426697325,NA,0.255329790710152,12,-391.414890175401,812.117915944023,69.6161947788306,2.22817313171511e-16
"720",67.4030958327875,4.70044560141785,50.1806658954397,-0.044875214117275,0.0159761412078754,-0.0391228508786639,0.538192975783084,NA,NA,-0.13416557869803,-0.056222489732968,NA,0.334399290920274,11,-393.198865984926,812.797731969853,70.2960108046608,1.58609340253008e-16
