"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"672",21.1079802942147,-1.07246728764155,19.2228799695712,-0.622472079671123,-12.4469444970519,-2.58744049331637,-0.684031324266936,-2.72356097124606,NA,NA,-4.43640855564671,NA,0.0299465974130158,11,-112.526467026895,251.45293405379,11.8226521069989,0.000265455811078371
"256",38.3825259380671,-5.48904372638683,34.6815987701251,-0.436637290611021,-23.2632360943676,-10.0434662200354,0.318658351136495,0.907705537796001,1.28688274298298,-0.160648322418955,-25.085323201257,NA,NA,12,-111.119476536628,251.527088666476,11.8968067196853,0.000255793654889512
"1024",40.8133025406171,-4.17961672366083,24.0698742787298,-1.25976051371736,-22.5807532296177,-6.06528538081043,-2.81336351008392,0.609156435963011,1.01877865208607,-1.1681932303244,-13.2387368040451,-20.5495156555432,-2.01124426762686,14,-108.40127230293,252.170965658492,12.5406837117006,0.000185384600338722
"640",29.2818043545676,0.492366626073124,25.8313595177168,-0.273510251903789,-8.37209398941113,-0.233314257386265,0.135000663066684,0.0790405618012288,0.581514116830851,-0.230436257966766,NA,NA,0.5140192921927,12,-111.95210712383,253.19234984088,13.5620678940889,0.000111245614124431
"736",34.4141607863682,-1.80624935858811,30.7840495901992,-0.924104764984455,-14.2150780296508,-4.04375957902242,-0.481596831614383,-2.77126878397744,NA,-0.451308492986815,-7.56622387936359,NA,-0.488823908252228,12,-112.064759055654,253.417653704529,13.787371757738,9.93936834481501e-05
"768",25.7020647087026,-6.48948890482288,10.5054941922871,-0.0818815657196056,-27.5640959300783,-11.3539384755009,1.98805567928174,2.3093098443993,2.14513347248045,0.223227752741623,-33.2335203095808,NA,2.95794389760497,13,-110.844802097784,253.965466264534,14.3351843177429,7.55792885627783e-05
"110",30.6940822032055,2.27990826856783,17.8998426570752,-1.3440159378512,NA,0.304464597079235,0.598710780892993,NA,1.14298448900454,-0.060023682381775,NA,NA,NA,9,-116.935242395341,254.773710597133,15.1434286503421,5.0453903555413e-05
"78",29.9030159819783,2.55210761876309,20.6086268733889,-0.497028970957316,NA,-0.23488938667985,0.310282409481004,NA,NA,-0.687993265292174,NA,NA,NA,8,-118.302789487628,254.891293260969,15.2610113141782,4.75731623769796e-05
"526",30.0929398330594,2.07572588795275,13.5804900801748,-0.80011063003611,NA,-0.653863978206183,-0.898004501323342,NA,NA,NA,NA,NA,-0.717842511841793,8,-118.615116121338,255.515946528389,15.8856645815982,3.48113036968748e-05
"622",16.4590543215009,2.26587209749353,16.2061920809401,-1.26188143016651,NA,0.078104647987438,0.00664043665299904,NA,0.991968972216995,0.0885983783298945,NA,NA,-0.130625775846874,10,-116.547931805244,256.702420987537,17.0721390407463,1.92344881083655e-05
