"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"736",191.235718161493,0.360907486905785,287.817938550101,0.0163013194550184,-0.819021291118022,-1.32113193996546,0.381892258449738,-1.16355015205868,NA,-0.596524560843828,-4.62564350813825,NA,1.03703674920479,12,-83.5931697706121,196.474475134445,10.4887703901853,0.000666742005498645
"320",329.358179710175,0.883564911406486,493.793193780871,0.0575703021833106,0.458153160188745,-0.080115857596451,-0.239511271860566,-0.59065407306562,0.384801270278399,NA,NA,-0.201233301427855,NA,11,-85.0566283354382,196.513256670876,10.5275519266172,0.000653937907651542
"816",244.979265211769,0.942592618759346,367.708589043687,0.167094655720589,0.598817783343751,0.0325391673081983,-0.217507312267568,NA,0.439044593570987,NA,NA,-0.211836834275833,0.235180055255996,11,-85.0829042433324,196.565808486665,10.5801037424054,0.000636978878102069
"576",203.73136417729,0.858029261658952,305.799108759392,0.0348497114388753,0.035733943809091,-0.0699768980417449,-0.127597648428014,-0.563958994410471,0.365863366961003,NA,NA,NA,0.21447389551216,11,-85.1240960689118,196.648192137824,10.6624873935643,0.000611273613201528
"496",201.094069041977,0.37980891239367,301.751371655658,0.108716196601081,-0.65352518243165,-1.18061920330697,-0.109053344133445,NA,0.512877707400804,-0.52028915262146,-3.23007503536666,0.172203910611336,NA,12,-83.7329402994595,196.754016192139,10.7683114478801,0.000579770678749127
"256",228.026389733745,0.487469138230324,342.125679002957,0.135323185235772,-0.248158692953574,-1.03352196078518,-0.133381040611354,0.0666664946065108,0.504025528324088,-0.528346883835257,-2.93107912494768,NA,NA,12,-83.7356967551424,196.759529103505,10.7738243592459,0.000578174767107244
"416",156.984513055553,0.42303313108912,236.2679373401,-0.136026776739761,-0.55272058225303,-0.945464433494998,-0.0973076627747194,-2.00841614641151,NA,NA,-2.03543313995044,0.0140039803574252,NA,11,-85.3246101666097,197.049220333219,11.0635155889601,0.000500211282091251
"1008",232.147303590009,-0.29956726909676,348.319927886399,0.0985296629782703,-2.81654735439821,-2.18854297257807,0.563813226703857,NA,0.467453154973929,-0.630868605690125,-7.52472805585955,0.902177721104778,1.5067261192754,13,-82.392802033052,197.061466135069,11.0757613908102,0.000497157895301077
"704",140.24936538618,0.276918762572347,211.688189776048,-0.0273714643899615,-0.681829362987115,-1.15996284723087,0.182823782066582,-0.992069909556643,0.428164429457158,NA,-4.43148741473971,NA,0.967098738074819,12,-83.9116993170291,197.111534227279,11.1258294830193,0.000484866515033197
"912",185.044983196688,0.168621967214321,278.840510166479,0.348042024627228,-1.09745559474852,-1.28983353142259,-0.0400585521102945,NA,NA,NA,-4.1462453450153,0.35619549570632,1.02974665244989,11,-85.386044197059,197.172088394118,11.1863836498587,0.000470406184067634
"800",232.801844254229,0.881214749543605,349.609550957415,-0.0657264488946563,0.255621006121835,-0.112443546172321,-0.0412410700860742,-1.56493444673343,NA,NA,NA,-0.217147642817736,0.249757456834358,11,-85.4834848271015,197.366969654203,11.3812649099437,0.000426731885351916
"928",175.05202681115,-0.0973376596693428,263.643807457559,-0.133275698103699,-2.17845578310649,-1.68823852076253,0.399776013386799,-2.13096290193231,NA,NA,-5.53752888375495,0.5373983443481,1.19286593772463,12,-84.3856169055964,198.059369404413,12.0736646601538,0.000301857797643949
"880",351.877501127381,1.0447382203436,527.136421487833,0.0918262510434865,0.55559800996677,-0.0188962815808044,-0.0450669866373016,NA,0.333798299608201,-0.456356779488324,NA,-0.226604392948922,0.212532612101076,12,-84.3862418092484,198.060619211717,12.0749144674578,0.000301669224529964
"768",195.659345228775,0.330854865055256,294.23839913635,0.160073737996704,-0.571502427546201,-1.30995463722123,0.266316432457395,0.13673744354845,0.424755356605059,-0.589904738518066,-4.97330065707559,NA,1.04120922557559,13,-82.95434042027,198.184542909505,12.1988381652462,0.000283544558939371
"640",300.0309967399,0.979149994954952,449.484723800497,0.0921791398018578,0.121065183182379,-0.0847279417207893,-0.0390836037382168,0.116537328954813,0.351208691856731,-0.449894388529815,NA,NA,0.222926197149499,12,-84.4578013597851,198.20373831279,12.2180335685312,0.000280836200657883
"480",219.723619948932,0.523169282239182,329.834077183829,-0.0808125712871053,-0.461482091493887,-1.02946985392434,0.0236154771766297,-1.39573447564636,NA,-0.529473770483823,-2.30345438219744,-0.0180365067325994,NA,12,-84.4670068861388,198.222149365498,12.2364446212387,0.000278262818453193
"384",200.998693877575,1.02071955653746,301.564017212436,0.0995957654754871,0.620752534401066,-0.0795247340232105,-0.149470479850515,0.0551251302767058,0.38084182306709,-0.460435978360147,NA,-0.243166779237512,NA,12,-84.5033995681382,198.294934729497,12.3092299852374,0.000268318142463566
"448",157.552392614832,0.348515581160693,236.882923964157,0.0197187256897432,-0.571439704448648,-0.994561740260454,-0.234427539249146,-0.728275544195104,0.504693969076949,NA,-2.69552459738637,0.123596103829218,NA,12,-84.5727784804614,198.433692554143,12.4479878098838,0.000250333608648008
"864",294.236885238905,1.03407323024872,441.123488990857,-0.0369973644670707,0.436294037325338,-0.0994335745928771,0.0628319117837407,-0.949418043394972,NA,-0.504313789622457,NA,-0.274561944937895,0.27166609478219,12,-84.7783276760189,198.844790945258,12.8590862009988,0.000203821633813331
"992",164.127945596494,-0.0472962140488148,246.931253811358,-0.00762747667128837,-2.18968914023356,-1.84774239963777,0.519043389410206,-1.21519977491958,NA,-0.568318202005472,-6.07672754537231,0.571059371858587,1.28177748269097,13,-83.402298475539,199.080459020044,13.0947542757842,0.000181165545618837
