"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"240",0.963478883211944,3.64381672166372,2.44814156151263,0.0830155271699281,-0.0706016668625492,0.324815687341948,0.00911948585796367,NA,-0.0319186310069134,-0.126697477413831,0.0910293020300768,NA,NA,11,-281.772153784333,589.944307568666,11.8838286502111,0.000592648994133789
"224",0.976156616893119,3.62567820594928,2.4456797835138,0.0536333573072787,-0.110086098141366,0.295591577857973,0.0177963301495445,-0.0944935716866901,NA,-0.108898183076856,-0.0509944246754459,NA,NA,11,-281.80322717718,590.00645435436,11.9459754359048,0.000574516556267802
"608",0.974388627649708,3.63292410743194,2.44499401378125,0.0549923023875701,-0.101939463208668,0.311266557394797,0.0161911477017619,-0.0884038821613922,NA,-0.108899572542993,NA,NA,-0.00276672903326506,11,-281.804728294217,590.009456588434,11.9489776699788,0.00057365478664748
"720",0.973274765781672,3.63443227443037,2.44912328225114,0.0759366208352397,-0.0859410136089902,0.307958147716423,0.0123864526012656,NA,NA,-0.117791647996195,-0.0180167685701791,NA,0.00884460291803192,11,-281.823363803208,590.046727606416,11.9862486879606,0.000563063431870802
"976",0.927110050461489,3.41538788405177,2.42952499970126,0.078462521100362,-1.03433332077853,-0.00252597671559415,0.112098495818117,NA,NA,-0.143640274412944,-0.782371533971766,0.410884256060746,0.157395680741737,12,-280.402520374263,590.093176341746,12.0326974232913,0.00055013732107738
"480",0.931620074310881,3.42549821301218,2.42184509369376,0.0240282926267719,-0.992747359501016,0.0266008026958956,0.0697524347397657,-0.276782950826695,NA,-0.119984064951354,-0.529994488977243,0.384083219679686,NA,12,-280.443246467023,590.174628527266,12.1141496088113,0.000528182479434992
"384",0.92053600526037,3.51034382708435,2.42233410188651,0.021019482349891,-0.840790226063083,0.193995591788908,0.0663782563620718,-0.307261392536026,-0.0475534173727226,-0.121959844322927,NA,0.34041765347765,NA,12,-280.519083187283,590.326301967787,12.2658230493322,0.000489608018504629
"864",0.927454382745261,3.52571548923258,2.42715000652298,0.0390744049917015,-0.836342088327876,0.230324300124771,0.0709059725843387,-0.173826890927239,NA,-0.119027164099329,NA,0.350307789830702,0.0421687426380049,12,-280.593964280683,590.476064154586,12.4155852361315,0.000454284664255528
"880",0.916383130565489,3.53848752314988,2.43245796617706,0.0834843664296413,-0.773252973751904,0.234297779305265,0.0739842150111576,NA,-0.0346651624188619,-0.144335497877257,NA,0.335895850402242,0.0909252042266006,12,-280.615726095727,590.519587784675,12.4591088662196,0.000444505398632427
"496",0.925715097781863,3.46592889074442,2.43264441455926,0.0915926332112155,-0.842760225415987,0.0841717781292005,0.0385914071624366,NA,-0.000274241079613397,-0.141698979511048,-0.362971353130771,0.350868363085764,NA,12,-280.630323923298,590.548783439816,12.4883045213614,0.000438063717137987
