"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"576",5.17964143077079,1.92132073757622,6.92984837010175,0.66719546436269,0.493106723383835,0.0231479720511318,-0.605031310713581,1.59488419258938,-0.0158462410876861,NA,NA,NA,0.146323996561723,11,-186.130891277734,398.661782555467,8.48573693756958,0.00181385241033362
"608",5.18151052132462,1.92516623660202,6.92719280148551,0.675282155103836,0.500047268982325,0.0229718580495444,-0.608019105927462,1.63427241603363,NA,-0.00995915521406899,NA,NA,0.127014237894062,11,-186.132167632793,398.664335265585,8.48828964768762,0.00181153876746237
"464",5.18688915291406,1.54716978122366,6.81239400448952,0.350601524440751,-1.63449202692096,-0.421631935581041,-0.420105182182814,NA,NA,0.0217682327693043,-0.590600402922344,0.837987539394954,NA,11,-186.152498770259,398.704997540517,8.52895192261951,0.0017750800036848
"848",5.18820542407641,1.65346362860963,6.82254777869382,0.339327416019023,-1.55097251774051,-0.165637295013019,-0.399938304650678,NA,NA,0.0574584408361399,NA,0.833649608352641,0.133255661932509,11,-186.172979678418,398.745959356836,8.5699137389384,0.00173909451874634
"128",5.17950094018173,1.91067978593932,6.92722109610346,0.683694011298847,0.504909268787141,-0.024642679113974,-0.651201690407555,1.62122661355564,0.0158439313098833,-0.0216866461296196,NA,NA,NA,11,-186.189503210534,398.779006421068,8.60296080317016,0.0017105946423583
"112",5.25115502205386,1.87847631899322,6.80006621319239,0.303190336064305,0.148918962285689,-0.0685194061415086,-0.478095052105834,NA,-0.129351909911428,0.103563222596834,NA,NA,NA,10,-187.973124151892,399.552805680832,9.37676006293481,0.00116176618941217
"655",5.55163108971752,1.88282808900865,6.87036948278836,NA,-0.0215592698053467,-0.232306404294861,-0.201387878464332,NA,NA,NA,-0.660220497479022,NA,0.119375870007958,9,-189.362128167833,399.627482142118,9.4514365242199,0.0011191877439774
"560",5.25654556306926,1.91801405997579,6.73572203348329,0.274036126403567,0.107901637543002,-0.0262529951945543,-0.331676808420337,NA,-0.187747672970054,NA,NA,NA,0.103397987858219,10,-188.098686008273,399.803929393596,9.62788377569808,0.0010246791793807
"176",5.25338799291738,1.92704212241259,6.74511339848349,0.282555022446025,0.136768468875855,-0.0154322632535279,-0.373500244029513,NA,-0.173386967532202,NA,0.160059552262227,NA,NA,10,-188.127746000709,399.862049378467,9.68600376056946,0.000995330511553655
"592",5.29819651503454,1.90472488591688,6.79036299724893,0.290776762120207,0.155716422659504,-0.00170362316815741,-0.504783366706626,NA,NA,0.150290431249486,NA,NA,0.0119420700679064,10,-188.215961629258,400.038480635564,9.8624350176666,0.00091128822094644
"944",5.15284389683945,1.43030736888867,6.80506204712287,0.338444937518848,-2.02787069801506,-0.569377746030394,-0.214932719551594,NA,-0.16756227444679,NA,-1.36863083125941,0.963171966378126,0.492769827725705,12,-185.404213865514,400.096563324248,9.92051770635032,0.000885203782777466
"56",5.46462571657567,1.90245087687656,6.7126958994873,0.210358043188083,0.0784078323334652,-0.0323464367932953,NA,0.405307920889298,-0.0812242320772976,NA,NA,NA,NA,9,-189.673589380673,400.250404567798,10.0743589499,0.000819666261918571
"622",5.27331733828171,1.92856876522111,6.75973500680786,0.244937523348341,NA,0.00878756379428997,-0.264648936145479,NA,-0.177255719895364,0.0501823638239929,NA,NA,0.208233478220323,10,-188.330200939413,400.266959255875,10.0909136379772,0.000812909604438458
"152",5.49945828347003,1.95975870498337,6.72917456274333,0.247419326913131,0.158685656054089,0.0930499832951576,NA,0.646975523364394,NA,NA,0.26710733498444,NA,NA,9,-189.74198788956,400.387201585572,10.2111559676746,0.000765476679984819
"5",16.5224325043793,1.73600133743954,8.10453193438935,NA,NA,-0.0474703091510965,NA,NA,NA,NA,NA,NA,NA,5,-194.79482346823,400.498737845551,10.3226922276535,0.000723956002763345
"3",19.4347373907692,1.73400270541588,9.44510510917667,NA,0.0332044865578509,NA,NA,NA,NA,NA,NA,NA,NA,5,-194.812873601269,400.534838111628,10.3587924937307,0.000711005729284837
"656",5.31990569525389,1.89446864562415,6.6942547445936,0.255614893180529,0.0608609565115011,-0.118015031628746,-0.370046106192052,NA,NA,NA,-0.380261120094053,NA,-0.028196988405862,10,-188.536009192877,400.678575762803,10.5025301449053,0.000661699590560919
"992",5.10061784147193,1.58114125371864,6.91704427647456,0.689120486000474,-1.3243996477629,-0.278107275043488,-0.463853376974901,1.4760920289794,NA,-0.0431237491173174,-0.410104552254489,0.845138628592245,0.267355220502247,13,-184.20882318405,400.693508437065,10.5174628191676,0.000656777516137317
"960",5.09864917363767,1.5652147892952,6.92595947931888,0.669031169330843,-1.330174261998,-0.280347622586349,-0.467233062977993,1.36237390599188,-0.0375567229812639,NA,-0.4328082242631,0.839122617389744,0.323871940574868,13,-184.222972607152,400.721807283269,10.5457616653711,0.000647549929641682
"976",5.21390977521132,1.40761723412487,6.79548578976683,0.322532890191167,-2.07419939593946,-0.629708796342765,-0.252354725544066,NA,NA,0.0382556699692154,-1.66943137613641,0.969610434045338,0.41519490507115,12,-185.794219009961,400.876573613142,10.7005279952446,0.000599330223230677
"10",19.4316127382185,1.73389160672863,9.41755237582318,0.26895476175211,NA,NA,-0.204449039284986,NA,NA,NA,NA,NA,NA,6,-193.797940838729,400.888189369765,10.7121437518678,0.000595859474823997
"256",5.13541493294467,2.10501100321893,6.95825000433978,0.73501163200971,0.738834936913853,0.431335859140685,-0.681520438662456,1.83261351617677,-0.0240080912484004,-0.0241276817531081,1.42314886833114,NA,NA,12,-185.840800457052,400.969736507325,10.7936908894275,0.000572052797240571
